goodreads_book_id,best_book_id,work_id,books_count,isbn,original_publication_year,original_title,language_code,average_rating,work_ratings_count,work_text_reviews_count,image_url
1251032,1251032,2034398,19,1423101952,2007.0,Hero,eng,3.88,14568,1386,https://images.gr-assets.com/books/1311716594m/1251032.jpg
24465724,24465724,44058574,17,8143676,2015.0,Happily Ever After,eng,4.22,18380,1872,https://images.gr-assets.com/books/1427449095m/24465724.jpg
119247,119247,1933284,29,142400580,1967.0,The Great Brain,eng,4.16,13870,776,https://images.gr-assets.com/books/1311781413m/119247.jpg
170529,170529,164669,27,689855532,2001.0,What My Mother Doesn't Know,eng,3.83,13332,1457,https://images.gr-assets.com/books/1355585638m/170529.jpg
13658,13658,215093,57,044101125X,2001.0,The Other Wind,en-GB,4.06,13218,597,https://images.gr-assets.com/books/1309285821m/13658.jpg
1210754,1210754,1199129,13,1599901099,2008.0,"Sun and Moon, Ice and Snow",en-US,3.97,17927,1868,https://images.gr-assets.com/books/1317065700m/1210754.jpg
289695,289695,2592744,20,803731558,2007.0,Seeing Redd,en-US,3.85,15711,1116,https://images.gr-assets.com/books/1354846350m/289695.jpg
9415951,9415951,13902945,40,316094617,2011.0,Forgotten,eng,3.79,16681,2272,https://images.gr-assets.com/books/1327916264m/9415951.jpg
9403947,9403947,14287876,6,1599908441,2012.0,Something Like Normal,eng,3.81,15769,1604,https://images.gr-assets.com/books/1336837143m/9403947.jpg
17331828,17331828,24035257,41,373211392,2014.0,Talon,eng,3.77,17700,2840,https://images.gr-assets.com/books/1397581124m/17331828.jpg
7818881,7818881,10800440,22,525422242,2010.0,Twelfth Grade Kills,eng,4.36,13845,722,https://images.gr-assets.com/books/1268256304m/7818881.jpg
1931915,1931915,1934354,14,61134104,2010.0,Bruiser,en-US,4.04,13161,2005,https://images.gr-assets.com/books/1318261800m/1931915.jpg
8087,8087,2321293,10,441012396,1993.0,Deerskin,en-US,3.88,17728,1124,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6457229,6457229,6647553,32,1416984488,2009.0,The Monstrumologist,eng,3.89,14734,2388,https://images.gr-assets.com/books/1307409930m/6457229.jpg
6344423,6344423,6530623,31,373210027,2009.0,Intertwined,eng,3.87,17141,1196,https://images.gr-assets.com/books/1388656493m/6344423.jpg
71869,71869,79755,45,439858038,1997.0,Burning For Revenge,eng,4.18,12913,275,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9182478,9182478,8767007,13,1606841440,2011.0,Hourglass,eng,3.8,18437,2474,https://images.gr-assets.com/books/1360175970m/9182478.jpg
7234828,7234828,8124623,15,312575939,2010.0,Glimmerglass,en-US,3.76,19121,1293,https://images.gr-assets.com/books/1408500427m/7234828.jpg
65070,65070,63141,21,439771242,2002.0,A Corner of the Universe,eng,4.06,12484,1105,https://images.gr-assets.com/books/1400681323m/65070.jpg
7199667,7199667,7867989,7,1599904780,2010.0,Princess of Glass,eng,4.03,17729,1669,https://images.gr-assets.com/books/1397878579m/7199667.jpg
13316328,13316328,13380425,44,547738471,2010.0,The Last Dragonslayer,eng,3.86,15781,2408,https://images.gr-assets.com/books/1346791460m/13316328.jpg
807968,807968,1982773,64,60514094,2002.0,Molly Moon's Incredible Book of Hypnotism,eng,3.87,17405,783,https://images.gr-assets.com/books/1330953305m/807968.jpg
121809,121809,117259,6,1577344677,1989.0,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)",eng,4.01,13340,679,https://images.gr-assets.com/books/1442362440m/121809.jpg
477338,477338,465559,22,738703915,2003.0,Blue Is for Nightmares,en-US,3.81,16273,851,https://images.gr-assets.com/books/1350054787m/477338.jpg
7261549,7261549,8329667,27,7325940,2010.0,Dark Days,eng,4.45,13263,560,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
531197,531197,3524192,33,375828192,2003.0,Lyra's Oxford,en-US,3.52,14684,702,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11544466,11544466,16484181,17,62118692,2012.0,Breathe,en-US,3.69,14779,1705,https://images.gr-assets.com/books/1330286837m/11544466.jpg
24761,24761,1219592,21,440208149,1989.0,"An Acceptable Time (Time Quintet, #5)",eng,3.86,15174,593,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13115995,13115995,18289996,15,62071165,2013.0,Everbound,en-US,4.06,16560,1678,https://images.gr-assets.com/books/1359138201m/13115995.jpg
8089,8089,2321287,14,441005837,1997.0,Rose Daughter,eng,3.77,16624,973,https://images.gr-assets.com/books/1398552029m/8089.jpg
11306,11306,1504838,18,20425651,1984.0,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)",eng,4.29,13225,642,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2358870,2358870,37441,2,545010098,2003.0,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)",en-US,4.29,10940,121,https://images.gr-assets.com/books/1279206196m/2358870.jpg
7159016,7159016,7461960,18,141697895X,2010.0,The Haunted,en-CA,4.15,13480,626,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25893582,25893582,43223043,33,553535641,2016.0,Tell Me Three Things,eng,4.1,18097,3127,https://images.gr-assets.com/books/1448596179m/25893582.jpg
561403,561403,1744923,24,316011851,2005.0,"The It Girl (It Girl, Book 1)",eng,3.66,12276,416,https://images.gr-assets.com/books/1344263385m/561403.jpg
122756,122756,1207057,26,439783607,1974.0,My Brother Sam Is Dead,eng,3.39,13445,1556,https://images.gr-assets.com/books/1328867125m/122756.jpg
38703,38703,575142,43,385733143,2006.0,Small Steps,eng,3.69,13095,1387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13659,13659,65982,58,441011241,2001.0,Tales from Earthsea,eng,4.0,13238,465,https://images.gr-assets.com/books/1309202073m/13659.jpg
1175893,1175893,1163669,60,1905294425,2007.0,Tunnels,en-CA,3.57,13324,1406,https://images.gr-assets.com/books/1320969639m/1175893.jpg
20662728,20662728,6125574,21,006156155X,2014.0,Clariel: The Lost Abhorsen,eng,3.79,14173,1810,https://images.gr-assets.com/books/1393877442m/20662728.jpg
65113,65113,2393728,24,61119067,2006.0,"The Complete Wreck (A Series of Unfortunate Events, Books 1-13)",en-GB,4.28,11806,911,https://images.gr-assets.com/books/1307655939m/65113.jpg
29236299,29236299,44560442,21,553499165,2016.0,Gemina,eng,4.56,17426,4612,https://images.gr-assets.com/books/1480097137m/29236299.jpg
51740,51740,2291172,22,60094893,1993.0,Staying Fat for Sarah Byrnes,en-US,3.94,12026,1038,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
94064,94064,90674,10,689857705,2001.0,Rainbow Boys,eng,3.85,11349,484,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13056511,13056511,14240586,46,312656289,2012.0,Heaven,eng,3.91,15135,1122,https://images.gr-assets.com/books/1332367132m/13056511.jpg
17285330,17285330,23904471,27,62318470,2015.0,The Last Time We Say Goodbye,eng,4.11,12424,2033,https://images.gr-assets.com/books/1403710453m/17285330.jpg
820517,820517,218134,33,64408337,1998.0,Joey Pigza Swallowed the Key (Joey Pigza Books),eng,3.74,13420,864,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
481743,481743,840805,61,440993717,1981.0,The Wave,eng,3.54,13141,1429,https://images.gr-assets.com/books/1320402950m/481743.jpg
603911,603911,2435731,45,078683661X,2005.0,SilverFin,eng,3.8,10920,537,https://images.gr-assets.com/books/1404538648m/603911.jpg
11556960,11556960,16497151,22,374316414,2012.0,Crewel,eng,3.74,16145,2322,https://images.gr-assets.com/books/1376228331m/11556960.jpg
32075671,32075671,49638190,36,62498533,2017.0,The Hate U Give,eng,4.62,38333,9038,https://images.gr-assets.com/books/1476284759m/32075671.jpg
12075886,12075886,17043623,6,670012254,2012.0,Keep Holding On,en-US,3.85,11697,924,https://images.gr-assets.com/books/1319236713m/12075886.jpg
8487363,8487363,13352685,21,373210272,2010.0,My Soul to Steal,en-US,4.13,15236,873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7707538,7707538,10419205,25,61767638,2010.0,Sugar and Spice (L.A. Candy #3),en-US,3.54,11775,559,https://images.gr-assets.com/books/1277830544m/7707538.jpg
69477,69477,2070709,14,435122118,1974.0,Z for Zachariah,eng,3.64,11496,1390,https://images.gr-assets.com/books/1420324231m/69477.jpg
22571275,22571275,25442975,18,545654742,2015.0,All Fall Down,eng,3.82,16384,2541,https://images.gr-assets.com/books/1411070285m/22571275.jpg
562930,562930,550071,7,1416520406,2007.0,The Book of Luke,en-US,3.73,12757,355,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
100476,100476,2769926,42,689867468,2004.0, The Sea of Trolls,eng,4.0,12956,956,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
48974,48974,958210,37,141300515,1977.0,I Am the Cheese,en-GB,3.74,12684,1221,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
82553,82553,79699,41,439858046,1998.0,The Night is for Hunting,eng,4.15,12132,256,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25067046,25067046,44751860,22,1484724984,2015.0,Star Wars: Lost Stars,eng,4.25,10718,1652,https://images.gr-assets.com/books/1462731623m/25067046.jpg
2025787,2025787,4413359,18,340911719,2007.0,Mad Dogs,eng,4.25,10713,193,https://images.gr-assets.com/books/1417330634m/2025787.jpg
710969,710969,2967374,39,689855443,2001.0,"Mates, Dates, and Inflatable Bras",eng,3.73,10572,202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
854252,854252,1206964,9,64404781,1993.0,Little House on Rocky Ridge,en-US,3.83,14248,135,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5303373,5303373,5370813,23,312555113,2009.0,The Chosen One,eng,3.85,13426,2166,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8113344,8113344,12908561,29,7325983,2010.0,Mortal Coil,eng,4.48,12063,494,https://images.gr-assets.com/books/1442456495m/8113344.jpg
97408,97408,93897,12,1571316515,2004.0,Perfect,eng,3.77,11648,1106,https://images.gr-assets.com/books/1328750860m/97408.jpg
18079719,18079719,19209831,24,525426035,2014.0,Grasshopper Jungle,eng,3.66,13077,2898,https://images.gr-assets.com/books/1373059909m/18079719.jpg
5266667,5266667,5333984,22,60874198,2008.0,A Kiss in Time,en-US,3.77,17889,1767,https://images.gr-assets.com/books/1355870076m/5266667.jpg
714569,714569,2225943,29,142408654,1981.0,A Countess Below Stairs,en-US,3.88,16219,1661,https://images.gr-assets.com/books/1311649247m/714569.jpg
90420,90420,87264,10,689821816,2006.0,Copper Sun,eng,4.3,10251,1392,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10165727,10165727,15064442,22,670076082,2011.0,Froi of the Exiles,eng,4.3,14215,1775,https://images.gr-assets.com/books/1306866851m/10165727.jpg
11721314,11721314,16669543,17,385741774,2012.0,Meant to Be,eng,3.72,14588,1974,https://images.gr-assets.com/books/1331322901m/11721314.jpg
18367581,18367581,25974633,24,1481422340,2014.0,Afterworlds,eng,3.72,15054,2727,https://images.gr-assets.com/books/1396118779m/18367581.jpg
655601,655601,4413361,22,1416927247,2006.0,Divine Madness,eng,4.17,10694,273,https://images.gr-assets.com/books/1283561989m/655601.jpg
12989112,12989112,15502516,16,145165801X,2012.0,Such a Rush,eng,3.84,13796,1149,https://images.gr-assets.com/books/1345851913m/12989112.jpg
11568316,11568316,16508966,18,316197041,2011.0,Dream Dark,eng,3.76,14458,888,https://images.gr-assets.com/books/1307480317m/11568316.jpg
24769,24769,25576,33,60519592,2006.0,"Blue Noon (Midnighters, #3)",eng,3.85,15120,830,https://images.gr-assets.com/books/1315537301m/24769.jpg
86737,86737,3877968,52,1582349177,2002.0,City of Masks,eng,3.9,13385,555,https://images.gr-assets.com/books/1294870497m/86737.jpg
13010211,13010211,18171867,22,1596435712,2012.0,Promised,en-US,3.77,12884,1260,https://images.gr-assets.com/books/1330546217m/13010211.jpg
16074758,16074758,21869436,18,1442486597,2013.0,Dangerous Girls,eng,4.14,12970,2631,https://images.gr-assets.com/books/1356513050m/16074758.jpg
21393526,21393526,40690062,19,62320521,2015.0,Magonia,eng,3.6,13652,2910,https://images.gr-assets.com/books/1413479866m/21393526.jpg
13065327,13065327,18230950,25,802734375,2013.0,Wild Cards,eng,3.95,15400,1514,https://images.gr-assets.com/books/1420836321m/13065327.jpg
